Row ID,Order ID,Discount,Profit,
5142,CA-2016-111213,0.1,292.776,
5143,CA-2016-111213,0,18.5136,
5144,CA-2016-111213,0.2,1.1225,
5145,CA-2017-161333,0,29.3284,
5146,CA-2017-161333,0,38.9312,
5147,CA-2017-161333,0,16.38,
5148,CA-2017-128734,0.2,1.9224,
5149,CA-2017-128734,0.2,105.297,
5150,CA-2014-141796,0,352.3065,
5151,CA-2017-125101,0,16.945,
5152,CA-2017-169929,0,10.374,
5153,US-2014-121566,0.2,0.84,
5154,US-2014-121566,0,2.904,
5155,US-2015-124219,0,13.064,
5156,US-2015-124219,0,34.0704,
5157,CA-2017-163006,0.2,125.198,
5158,CA-2017-163006,0.3,-178.8468,
5159,CA-2017-163006,0.6,-10.3124,
5160,CA-2015-156146,0.2,9.2386,
5161,CA-2015-156146,0.2,-14.603,
5162,CA-2014-111192,0,259.8896,
5163,CA-2016-115378,0,33.2156,
5164,CA-2015-161627,0.2,-17.0352,
5165,CA-2014-121006,0,1.521,
5166,CA-2014-121006,0,5.778,
5167,CA-2014-121006,0,7.128,
5168,CA-2014-121006,0,112.788,
5169,CA-2014-121006,0,11.9586,
5170,CA-2014-121006,0,160.623,
5171,CA-2016-122903,0,700.98,
5172,CA-2016-122903,0,69.1776,
5173,CA-2016-122903,0,150.984,
5174,CA-2015-107741,0.2,0.8946,
5175,CA-2017-106432,0.8,-3.5224,
5176,CA-2017-106432,0.32,-91.7586,
5177,CA-2016-148908,0.2,19.968,
5178,CA-2016-123015,0.2,1.6848,
5179,US-2015-120502,0,15.8256,
5180,US-2015-120502,0.2,19.3932,
5181,US-2015-120502,0,29.5776,
5182,CA-2017-108749,0,21.7728,
5183,CA-2017-108749,0,22.89,
5184,CA-2017-163335,0,10.0725,
5185,CA-2017-163335,0,17.8066,
5186,CA-2015-134719,0.2,-337.806,
5187,US-2015-154389,0.4,-162.2296,
5188,CA-2015-115567,0,15.9968,
5189,CA-2015-115567,0,394.212,
5190,US-2017-136679,0.2,-27.2922,
5191,US-2017-136679,0.2,4.504,
5192,US-2017-141943,0,11.58,
5193,CA-2014-101560,0,43.736,
5194,CA-2014-101560,0,40.4012,
5195,CA-2014-101560,0,4.3296,
5196,CA-2014-101560,0,22.3734,
5197,CA-2014-159709,0,77.4837,
5198,CA-2014-159709,0.2,4.36,
5199,CA-2016-103982,0.2,-786.0144,
5200,CA-2016-103982,0.2,0.7776,
5201,CA-2016-103982,0.2,32.3982,
5202,CA-2016-103982,0.2,5.7365,
5203,CA-2015-142454,0,28.1421,
5204,CA-2015-142454,0,18.9702,
5205,CA-2015-102015,0,3.0558,
5206,CA-2015-102015,0,4.2392,
5207,CA-2015-102015,0,0.5828,
5208,CA-2015-102015,0,9.936,
5209,CA-2015-102015,0,14.161,
5210,CA-2015-102015,0,12.7746,
5211,CA-2015-156755,0,120.9468,
5212,CA-2015-130876,0,9.8901,
5213,CA-2016-145898,0,13.8915,
5214,CA-2016-145898,0,3.6018,
5215,CA-2016-145898,0,13.452,
5216,CA-2016-145898,0,13.455,
5217,US-2017-159562,0,8.2156,
5218,CA-2017-134635,0,36.4044,
5219,CA-2017-167080,0,4.2,
5220,CA-2017-145653,0,134.5302,
5221,CA-2014-140487,0,57.4938,
5222,CA-2017-117401,0,197.9208,
5223,CA-2017-117401,0,2.299,
5224,CA-2017-117401,0,20.7312,
5225,US-2017-109582,0,79.8912,
5226,CA-2016-119865,0.2,12.796,
5227,CA-2016-119865,0.2,60.4968,
5228,CA-2016-119865,0.2,-44.196,
5229,US-2014-147648,0,40.1702,
5230,CA-2017-124436,0.2,5.1184,
5231,CA-2017-124436,0.2,8.7145,
5232,CA-2017-124436,0,12.6813,
5233,CA-2017-124436,0.2,9.2799,
5234,CA-2014-115084,0,145.2816,
5235,CA-2017-131037,0.2,2.6251,
5236,CA-2016-111143,0,15.9384,
5237,CA-2014-166744,0,50.9082,
5238,CA-2014-166744,0,36.294,
5239,CA-2014-166744,0,26.3912,
5240,CA-2016-116561,0,6.6588,
5241,CA-2016-116561,0.2,12.9584,
5242,CA-2016-110730,0,3.6936,
5243,CA-2017-146367,0.8,-5.6406,
5244,CA-2016-149454,0,4.8024,
5245,CA-2016-156265,0.2,15.3522,
5246,CA-2016-156265,0.2,33.3576,
5247,CA-2016-156265,0.2,4.704,
5248,US-2015-168914,0.8,-52.9584,
5249,US-2017-110989,0,10.875,
5250,CA-2015-106215,0.2,4.0872,
5251,US-2016-169369,0,19.996,
5252,US-2016-169369,0,23.0864,
5253,CA-2015-132318,0,53.0439,
5254,US-2014-131982,0.2,33.64,
5255,CA-2015-125185,0.3,-7.098,
5256,CA-2015-125185,0.2,-5.4548,
5257,CA-2016-130078,0,4.752,
5258,US-2017-114034,0,18.6624,
5259,US-2017-115595,0,16.544,
5260,CA-2017-158722,0.2,15.9348,
5261,CA-2014-105165,0.2,14.7582,
5262,CA-2014-105165,0.8,-4.818,
5263,CA-2014-105165,0.3,-22.948,
5264,CA-2014-105165,0.2,-2.918,
5265,CA-2014-105165,0.2,3.5529,
5266,CA-2017-147452,0,5.7624,
5267,CA-2017-147452,0,82.2906,
5268,CA-2017-147452,0,1.0114,
5269,US-2017-114657,0,24.1224,
5270,CA-2017-144484,0,11.6496,
5271,CA-2017-144484,0,113.848,
5272,CA-2017-125913,0,8.0968,
5273,CA-2017-125913,0.2,-14.9877,
5274,US-2016-158309,0.7,-2.6208,
5275,CA-2015-162887,0,178.8,
5276,CA-2017-147333,0,70.312,
5277,CA-2017-147333,0,8.5025,
5278,CA-2014-113859,0.3,-9.7176,
5279,CA-2014-159681,0,48.5392,
5280,US-2017-104094,0,1.8872,
5281,CA-2017-152709,0,22.2352,
5282,CA-2015-105158,0,2.9568,
5283,CA-2015-105158,0,17.3148,
5284,CA-2014-133424,0,0,
5285,CA-2014-133424,0,22.2,
5286,CA-2017-105991,0.2,7.434,
5287,CA-2017-105991,0.7,-7.3232,
5288,CA-2017-105991,0.7,-152.9847,
5289,US-2017-136784,0,80.3404,
5290,CA-2014-146283,0.2,6.2664,
5291,CA-2014-146283,0.3,-13.81,
5292,CA-2014-146283,0.2,61.4628,
5293,CA-2017-151218,0.2,0.3348,
5294,CA-2015-111073,0.4,-15.4764,
5295,CA-2017-144883,0,23.184,
5296,CA-2017-142174,0.2,32.4684,
5297,CA-2017-108791,0,4.0203,
5298,CA-2017-108791,0,135.98,
5299,CA-2016-106656,0,1.9176,
5300,CA-2016-106656,0,8.694,
5301,CA-2016-113831,0,386.835,
5302,CA-2016-113831,0,653.301,
5303,CA-2016-113831,0,29.808,
5304,US-2014-139500,0.3,-1.0656,
5305,US-2014-166310,0.6,-7.476,
5306,US-2016-168410,0,28.959,
5307,US-2016-168410,0,80.0199,
5308,US-2016-168410,0,1.999,
5309,CA-2017-131254,0.3,-46.3998,
5310,CA-2017-131254,0.2,3.912,
5311,CA-2017-131254,0.8,-2287.782,
5312,CA-2016-123414,0.2,3.3408,
5313,CA-2016-123414,0.2,3.506,
5314,CA-2017-137876,0,21.4368,
5315,CA-2017-137876,0,14.9744,
5316,CA-2016-154060,0.2,11.691,
5317,US-2017-162558,0.2,1.3284,
5318,US-2017-162558,0.2,1.5691,
5319,US-2017-162558,0.2,7.2576,
5320,US-2017-162558,0.7,-21.888,
5321,US-2017-162558,0.4,-1002.7836,
5322,US-2017-162558,0.7,-26.2476,
5323,US-2017-162558,0.2,5.928,
5324,CA-2017-134439,0,7.98,
5325,CA-2015-119508,0,6.253,
5326,CA-2015-119508,0,9.0288,
5327,CA-2015-152681,0,2.004,
5328,CA-2014-130813,0,9.3312,
5329,CA-2015-120320,0.2,2.394,
5330,CA-2016-111941,0.2,11.7488,
5331,CA-2016-123120,0,24.9366,
5332,CA-2016-123120,0.2,20.4525,
5333,CA-2016-123120,0,6.5888,
5334,CA-2014-103331,0,4.0584,
5335,CA-2014-103331,0,8.4966,
5336,CA-2014-103331,0,1.5548,
5337,CA-2015-169278,0.2,8.7672,
5338,CA-2017-111577,0.2,111.5688,
5339,CA-2015-146486,0,4.891,
5340,CA-2015-146486,0,5.7528,
5341,CA-2015-146486,0,6.0114,
5342,CA-2015-146486,0,53.997,
5343,US-2014-168501,0.2,0.5508,
5344,US-2014-168501,0.2,16.7475,
5345,CA-2015-112053,0,2.2365,
5346,CA-2017-108539,0,210.4936,
5347,CA-2017-108539,0.2,3.9498,
5348,CA-2017-108539,0.2,2.8836,
5349,CA-2015-149811,0,15.5232,
5350,CA-2015-149811,0,19.95,
5351,US-2017-103814,0.2,48.5514,
5352,CA-2016-123932,0.2,15.196,
5353,CA-2016-123932,0.2,37.0782,
5354,US-2016-101616,0,41.0216,
5355,CA-2014-113768,0.2,20.9592,
5356,CA-2014-113768,0,3.84,
5357,CA-2016-138037,0.2,9.534,
5358,CA-2014-150490,0,1.636,
5359,CA-2014-150490,0,0.6312,
5360,CA-2014-150490,0,12.8744,
5361,US-2017-126060,0.2,-32.2192,
5362,CA-2017-100951,0.2,54.057,
5363,CA-2016-122017,0,23.9904,
5364,CA-2016-122017,0,22.9488,
5365,CA-2014-123477,0.2,6.4864,
5366,CA-2016-107790,0.2,13.2293,
5367,CA-2017-158071,0.2,7.7679,
5368,CA-2017-158071,0,5.4332,
5369,CA-2017-158071,0,3.895,
5370,CA-2017-147403,0.2,28.7064,
5371,US-2017-136721,0,71.2296,
5372,US-2017-136721,0,79.794,
5373,CA-2015-118738,0.2,5.4432,
5374,CA-2015-118738,0.3,-69.4722,
5375,CA-2015-118738,0.2,3.6288,
5376,CA-2017-134152,0,9.816,
5377,CA-2017-134152,0,7.86,
5378,CA-2014-125542,0.2,117.6147,
5379,CA-2014-125542,0.2,-30.2288,
5380,CA-2016-136021,0,7.6146,
5381,CA-2016-136021,0.2,35.6238,
5382,CA-2016-149195,0.2,9.072,
5383,CA-2016-149195,0.2,5.3352,
5384,CA-2016-149195,0.2,3.7584,
5385,CA-2017-161410,0.4,41.79,
5386,CA-2017-161410,0.4,72.7888,
5387,CA-2017-152786,0,18.5886,
5388,CA-2017-164707,0.2,10.4985,
5389,CA-2017-164707,0,47.0979,
5390,CA-2017-164707,0,4.8118,
5391,CA-2017-163874,0.2,9.5526,
5392,US-2014-123183,0,10.8,
5393,US-2014-123183,0,4.5816,
5394,US-2014-123183,0,102.2784,
5395,US-2014-123183,0,235.9524,
5396,CA-2014-104829,0,9.891,
5397,US-2016-147340,0,23.384,
5398,CA-2016-145492,0,11.31,
5399,CA-2016-163202,0.7,-2.0349,
5400,CA-2016-117681,0.15,6.549,
5401,CA-2017-132262,0,15.1158,
5402,CA-2017-132262,0,26.3934,
5403,CA-2017-123043,0.2,7.71,
5404,CA-2017-123043,0.2,1.3104,
5405,US-2016-143280,0.2,55.745,
5406,US-2016-143280,0,15.2208,
5407,US-2016-143280,0,5.0055,
5408,CA-2017-108854,0,40.4432,
5409,CA-2017-108854,0.2,8.409,
5410,CA-2017-108854,0.2,33.93,
5411,CA-2017-108854,0,11.1176,
5412,CA-2017-166856,0.2,3.528,
5413,CA-2017-166856,0,8.1072,
5414,CA-2016-153157,0,62.93,
5415,US-2017-125647,0.8,-197.5752,
5416,US-2017-125647,0.2,7.2576,
5417,US-2017-125647,0.2,-8.9964,
5418,CA-2014-132542,0,7.68,
5419,CA-2015-110877,0.2,12.7008,
5420,CA-2015-110877,0.2,15.0384,
5421,US-2016-151827,0.4,-60.8361,
5422,US-2016-151827,0.2,1.1994,
5423,US-2016-163258,0.2,3.9312,
5424,CA-2017-103009,0,11.88,
5425,US-2017-120649,0,1.0208,
5426,CA-2016-153598,0,659.98,
5427,CA-2016-153598,0,51.474,
5428,US-2016-108497,0.15,35.245,
5429,CA-2016-113096,0,12.0978,
5430,CA-2014-136861,0.2,1.999,
5431,CA-2017-117422,0.2,16.1568,
5432,CA-2017-117422,0.2,1.3716,
5433,CA-2017-117422,0.7,-4.9728,
5434,CA-2017-129707,0.2,0.6672,
5435,CA-2015-160171,0,459.396,
5436,CA-2015-160171,0,97.2,
5437,CA-2014-103317,0.2,5.368,
5438,CA-2014-103317,0.7,-6.867,
5439,CA-2014-103317,0.2,15.9912,
5440,CA-2016-167115,0.2,183.995,
5441,US-2017-153633,0.2,0.1548,
5442,CA-2017-155929,0.2,2.388,
5443,CA-2015-148712,0,36.852,
5444,CA-2015-148712,0.2,21.0249,
5445,CA-2015-148712,0,2.7846,
5446,CA-2016-128307,0.2,7.0659,
5447,US-2016-127425,0,8.25,
5448,US-2016-127425,0,87.4825,
5449,US-2014-119081,0,7.1586,
5450,US-2014-119081,0,10.906,
5451,US-2014-119081,0,149.382,
5452,US-2014-119081,0,12.9792,
5453,CA-2016-140613,0,24.998,
5454,US-2017-108700,0.2,13.7808,
5455,CA-2017-160962,0.2,0.7336,
5456,CA-2017-160962,0.2,0.7704,
5457,CA-2017-130631,0,9.604,
5458,CA-2017-130631,0,20.538,
5459,CA-2017-116680,0.2,4.3368,
5460,CA-2017-116680,0.2,92.392,
5461,US-2014-107405,0.2,-3.8646,
5462,CA-2017-101574,0,4.4352,
5463,CA-2014-146591,0.7,-23.716,
5464,CA-2014-146591,0.2,19.6224,
5465,CA-2014-146591,0.2,36.693,
5466,CA-2014-146591,0.7,-320.597,
5467,CA-2014-107706,0.2,6.066,
5468,CA-2016-122448,0.2,13.7646,
5469,CA-2014-132451,0.2,73.194,
5470,CA-2014-132451,0,9.3312,
5471,CA-2016-158547,0.2,9.294,
5472,CA-2017-116946,0.2,4.008,
5473,CA-2017-116946,0.2,-17.6076,
5474,CA-2017-116946,0.7,-183.6324,
5475,CA-2017-121741,0,37.534,
5476,CA-2017-169691,0,22.2,
5477,CA-2017-169691,0,22.8285,
5478,CA-2017-169691,0,8.7906,
5479,CA-2016-121356,0,62.916,
5480,CA-2014-101770,0.7,-1.3083,
5481,CA-2017-105487,0.2,11.6091,
5482,CA-2017-105487,0,6.48,
5483,CA-2017-105487,0,115.1808,
5484,CA-2017-105487,0,0.4068,
5485,CA-2017-148999,0.2,-68.1096,
5486,CA-2014-107573,0.2,7.6284,
5487,CA-2015-156608,0.8,-6.286,
5488,CA-2017-134495,0.2,-5.6943,
5489,CA-2017-134495,0.2,2.0358,
5490,CA-2017-134495,0.2,1.8207,
5491,CA-2017-134495,0.2,-19.1058,
5492,CA-2017-164098,0.2,1.816,
5493,CA-2014-105249,0,0.1472,
5494,CA-2014-105249,0,19.872,
5495,CA-2014-105249,0.15,-4.8392,
5496,CA-2015-113523,0.7,-6.1248,
5497,CA-2017-117821,0.2,19.176,
5498,CA-2017-164378,0,1.9024,
5499,CA-2017-164378,0,3.6018,
5500,CA-2017-164378,0,8.799,
5501,CA-2017-164378,0.1,88.5528,
5502,CA-2017-164378,0,4.3904,
5503,CA-2017-127782,0.2,0.6624,
5504,CA-2017-127782,0.2,1.2585,
5505,CA-2017-127782,0.2,2.8782,
5506,CA-2017-127782,0.4,-186.16,
5507,US-2016-162026,0,27.882,
5508,CA-2016-150000,0,8.6016,
5509,CA-2015-168529,0,62.737,
5510,US-2017-152569,0.2,19.1376,
5511,US-2017-152569,0.2,3.475,
5512,US-2014-137680,0.2,11.1024,
5513,US-2014-137680,0.2,7.6869,
5514,CA-2015-103177,0,2.3997,
5515,CA-2015-103177,0,44.8896,
5516,CA-2015-103177,0,3.8655,
5517,US-2016-138408,0,527.984,
5518,CA-2017-117667,0.3,-10.284,
5519,CA-2017-117667,0.2,6.846,
5520,CA-2017-117667,0.2,3.1806,
5521,CA-2017-117667,0.2,8.671,
5522,CA-2017-117667,0.2,-28.7964,
5523,CA-2016-110982,0.2,7.0044,
5524,CA-2016-110982,0,15.7248,
5525,CA-2016-147123,0,36.9288,
5526,CA-2017-154501,0,4.0098,
5527,CA-2017-166933,0,0.6516,
5528,CA-2015-142055,0,18.2112,
5529,CA-2015-137106,0.2,27.986,
5530,CA-2017-136609,0.2,40.3536,
5531,CA-2017-160885,0,743.988,
5532,US-2016-167472,0,75.5748,
5533,US-2016-167472,0,5.1015,
5534,US-2016-167472,0,129.348,
5535,US-2016-167472,0,28.1718,
5536,US-2016-167472,0,30.7872,
5537,US-2016-167472,0,5.6016,
5538,US-2016-167472,0,6.2208,
5539,CA-2015-120551,0,8.0178,
5540,US-2017-150595,0.3,-54.5958,
5541,US-2017-150595,0.8,-2.6268,
5542,US-2017-150595,0.2,2.5137,
5543,CA-2016-134936,0.5,-218.8656,
5544,CA-2016-134936,0.7,-7.656,
5545,CA-2016-134936,0.7,-4.1712,
5546,CA-2017-102967,0,17.524,
5547,CA-2017-151008,0,10.5672,
5548,CA-2017-151008,0.2,47.46,
5549,CA-2014-159800,0,11.7936,
5550,CA-2014-159800,0,34.9825,
5551,US-2014-159618,0.2,0.334,
5552,US-2014-159618,0.2,-3.123,
5553,US-2014-159618,0.2,20.8719,
5554,US-2014-159618,0.2,12.7008,
5555,US-2014-159618,0.32,-12.9987,
5556,CA-2017-116113,0,3.4544,
5557,CA-2015-125066,0,1.9712,
5558,CA-2015-125066,0,15.764,
5559,US-2015-114741,0,3.1104,
5560,US-2015-114741,0,238.653,
5561,US-2015-114741,0,6.8724,
5562,CA-2017-133263,0,17.27,
5563,CA-2017-133263,0,1439.976,
5564,CA-2017-133263,0,30.7776,
5565,CA-2017-157966,0.2,2.1888,
5566,CA-2017-157966,0.3,8.9994,
5567,CA-2017-157966,0.2,1.86,
5568,CA-2017-157966,0.3,-2.5648,
5569,CA-2017-157966,0.2,335.9944,
5570,CA-2017-157966,0.2,5.6376,
5571,CA-2017-157966,0.2,-7.3015,
5572,CA-2014-151162,0.2,35.6613,
5573,CA-2014-151162,0.7,-23.952,
5574,CA-2014-151162,0.2,5.6784,
5575,CA-2014-151162,0.4,-9.1845,
5576,CA-2014-151162,0.4,-44.985,
5577,CA-2016-136686,0,122.7648,
5578,CA-2016-136686,0,15.8256,
5579,CA-2017-137498,0,1.9024,
5580,CA-2017-137498,0.2,-15.245,
5581,CA-2017-137498,0,22.8096,
5582,CA-2017-163818,0,8.5914,
5583,CA-2016-161158,0,3.44,
5584,CA-2014-116673,0,1.9712,
5585,CA-2017-105333,0,1.6712,
5586,CA-2017-105333,0,163.818,
5587,CA-2017-105333,0,5.3898,
5588,CA-2015-149993,0,3.597,
5589,CA-2014-168158,0.2,2.2098,
5590,CA-2016-115224,0,9.534,
5591,CA-2016-115224,0,81.0474,
5592,CA-2014-164742,0,27.0578,
5593,CA-2014-164742,0,9.47,
5594,US-2017-108014,0.7,-45.9333,
5595,CA-2017-160325,0,109.7544,
5596,CA-2017-160325,0,131.355,
5597,CA-2015-159779,0,32.2514,
5598,CA-2017-151176,0,6.5052,
5599,CA-2017-151176,0,2.7846,
5600,CA-2014-108903,0.2,4.1988,
5601,CA-2014-108903,0.2,4.887,
5602,CA-2014-108903,0.2,-3.5622,
5603,CA-2016-117919,0.2,1.062,
5604,CA-2016-117919,0.2,27.972,
5605,CA-2015-142475,0.2,206.6232,
5606,CA-2016-134516,0.2,1.068,
5607,CA-2016-134516,0.2,-11.0691,
5608,CA-2017-105193,0,2.9835,
5609,CA-2015-168634,0,2.0228,
5610,CA-2017-117198,0,217.767,
5611,CA-2015-145828,0.2,-4.641,
5612,CA-2017-121027,0,371.316,
5613,CA-2017-121027,0,224.424,
5614,CA-2016-147431,0,5.898,
5615,CA-2016-158001,0,8.733,
5616,CA-2016-158001,0,281.016,
5617,CA-2016-158001,0,7.9218,
5618,CA-2017-125745,0.2,5.368,
5619,CA-2015-101154,0,8.8784,
5620,US-2016-124163,0,174.9825,
5621,US-2016-124163,0,1.0336,
5622,US-2016-124163,0,50.49,
5623,US-2016-124163,0,17.16,
5624,CA-2016-121748,0,21,
5625,CA-2016-121748,0,21.5988,
5626,CA-2014-126683,0,2.9568,
5627,CA-2014-126683,0,399.2994,
5628,CA-2017-148810,0.2,4.6818,
5629,CA-2017-148810,0.2,-13.6776,
5630,US-2016-146066,0.4,-339.705,
5631,CA-2014-127614,0,103.158,
5632,CA-2014-127614,0,75.3732,
5633,CA-2014-127614,0,8.2062,
5634,CA-2016-101742,0.2,3.6848,
5635,CA-2015-134943,0,76.4,
5636,CA-2017-123022,0.2,28.896,
5637,CA-2017-123022,0,85.491,
5638,CA-2017-113208,0,23.1192,
5639,CA-2014-154893,0.2,149.148,
5640,CA-2014-154893,0.2,35.76,
5641,CA-2014-147900,0.2,10.08,
5642,CA-2017-106355,0,2.8912,
5643,CA-2016-127985,0,3.0976,
5644,CA-2015-166604,0,8.7906,
5645,CA-2017-120719,0.2,11.297,
5646,CA-2017-127117,0,20.1015,
5647,CA-2015-104241,0,69.1992,
5648,CA-2017-168179,0,9.3312,
5649,CA-2017-142342,0,15.552,
5650,CA-2017-142342,0,28.95,
5651,CA-2017-142342,0,0,
5652,CA-2017-142342,0.15,210.735,
5653,CA-2017-109099,0,20.0851,
5654,US-2014-134187,0,0.7938,
5655,CA-2016-145261,0.7,-30.16,
5656,CA-2016-145261,0.2,2.336,
5657,CA-2016-145261,0.2,3.7856,
5658,CA-2016-145261,0.2,-8.4582,
5659,CA-2016-145261,0.5,-264.215,
5660,CA-2016-145261,0.2,5.1792,
5661,CA-2016-145261,0.2,-7.17,
5662,CA-2016-108875,0.2,7.504,
5663,CA-2016-108875,0.2,-95.823,
5664,CA-2016-141957,0.2,1.3992,
5665,CA-2016-141957,0.7,-8.1312,
5666,CA-2016-141957,0.2,4.168,
5667,CA-2016-141957,0.2,8.7052,
5668,CA-2016-142405,0,6.8714,
5669,CA-2016-142405,0.2,17.5448,
5670,CA-2016-142405,0,132.5898,
5671,CA-2015-141012,0,92.3936,
5672,CA-2015-141012,0.2,8.7735,
5673,CA-2017-127922,0.2,5.544,
5674,CA-2017-127922,0.2,2.64,
5675,CA-2016-146318,0,6.2208,
5676,CA-2014-135993,0.2,5.7408,
5677,CA-2014-135993,0,2.208,
5678,CA-2014-126802,0.6,-50.6688,
5679,CA-2016-143924,0,9.198,
5680,CA-2016-143924,0,53.8608,
5681,CA-2016-141551,0,2.9348,
5682,CA-2016-141551,0,3.1104,
5683,CA-2014-164315,0,7.128,
5684,CA-2014-164315,0,293.9804,
5685,CA-2014-164315,0,40.274,
5686,CA-2015-131072,0.2,35.6526,
5687,CA-2014-131541,0.2,5.191,
5688,CA-2014-131541,0.2,12.9888,
5689,CA-2014-131541,0.2,16.5186,
5690,CA-2015-119550,0.3,-90.3762,
5691,US-2015-138093,0,9.3024,
5692,US-2015-138093,0,20.585,
5693,US-2015-138093,0,36.4473,
5694,US-2015-138093,0,12.672,
5695,US-2015-138093,0,141.1644,
5696,CA-2016-126165,0.2,-1.7772,
5697,CA-2017-126123,0.8,-42.4638,
5698,CA-2017-126123,0.8,-23.548,
5699,CA-2016-143441,0.2,4.44,
5700,CA-2017-148320,0,17.5812,
5701,CA-2016-125661,0.2,15.282,
5702,CA-2016-125661,0.2,-22.7435,
5703,US-2014-123519,0.2,0.2952,
5704,US-2014-123519,0.4,-52.3365,
5705,US-2014-123519,0.2,42.8935,
5706,CA-2014-155593,0,3.3756,
5707,CA-2017-136000,0.2,14.5638,
5708,US-2015-160857,0,30.1872,
5709,US-2015-160857,0,7.1586,
5710,US-2015-160857,0.1,21.294,
5711,US-2015-160857,0.2,1014.9797,
5712,US-2015-160857,0,9.3312,
5713,CA-2017-115805,0.2,4.1391,
5714,US-2014-143707,0,1.6038,
5715,CA-2017-116939,0,47.9385,
5716,CA-2015-124107,0,111.591,
5717,CA-2015-124107,0,8.4564,
5718,CA-2015-124107,0,27.2412,
5719,CA-2015-124107,0.1,5.2272,
5720,CA-2017-126550,0,21.164,
5721,CA-2015-138674,0.2,2.289,
5722,CA-2015-138674,0.2,4.5588,
5723,CA-2015-138674,0.2,29.994,
5724,CA-2016-165820,0,6.2208,
5725,CA-2014-103191,0.2,-82.884,
5726,CA-2015-103933,0,395.9604,
5727,CA-2015-110548,0.2,118.293,
5728,CA-2017-117324,0,32.0598,
5729,CA-2017-117324,0,305.13,
5730,CA-2017-117324,0,28.0876,
5731,CA-2017-117324,0,41.3928,
5732,CA-2017-117324,0,12.6592,
5733,CA-2017-143574,0,185.2578,
5734,CA-2017-143574,0,7.9794,
5735,CA-2017-143574,0,8.5544,
5736,CA-2014-111773,0.2,4.872,
5737,CA-2014-148614,0,9.2928,
5738,CA-2014-148614,0,5.79,
5739,CA-2017-156139,0.2,13.4316,
5740,US-2017-147886,0,6.3504,
5741,US-2017-147886,0,10.0624,
5742,US-2017-147886,0.2,53.272,
5743,US-2017-147886,0,12.8256,
5744,US-2017-147886,0,9.6192,
5745,US-2017-147886,0,7.9548,
5746,US-2017-147886,0,6.8992,
5747,CA-2016-113733,0.2,31.198,
5748,CA-2016-113733,0.2,17.8794,
5749,CA-2016-113733,0.2,-2.484,
5750,CA-2017-104913,0,36.7255,
5751,CA-2014-145800,0.5,-184.8366,
5752,CA-2016-125850,0,22.2,
5753,CA-2016-125850,0,9.499,
5754,CA-2016-118514,0,225.264,
5755,CA-2015-150749,0,1.4456,
5756,CA-2014-163748,0.8,-8.532,
5757,CA-2014-163748,0.2,624.9875,
5758,CA-2015-119634,0.2,12.1149,
5759,CA-2015-149300,0.5,-1.9791,
5760,US-2016-111528,0,125.1432,
5761,US-2016-111528,0.2,2.1546,
5762,CA-2017-158169,0,152.0232,
5763,CA-2017-158169,0,19.7712,
5764,CA-2015-162047,0.1,209.274,
5765,CA-2015-117772,0,17.694,
5766,US-2014-126340,0.2,25.0182,
5767,CA-2016-149685,0.2,20.2986,
5768,CA-2017-126396,0.2,20.235,
5769,CA-2015-154900,0,1.512,
5770,CA-2015-154900,0,10.224,
5771,CA-2015-103835,0,4.6221,
5772,CA-2015-103835,0,335.8548,
5773,CA-2015-158939,0,233.9961,
5774,CA-2016-117408,0.2,2.3968,
5775,CA-2016-142398,0.2,-31.9144,
5776,CA-2016-142398,0.2,4.6228,
5777,CA-2016-105277,0.2,5.823,
5778,CA-2016-112060,0,50.328,
5779,CA-2014-105270,0,7.9248,
5780,CA-2014-105270,0.2,11.2648,
5781,US-2015-159513,0.2,24.2919,
5782,CA-2015-155586,0,0.5967,
5783,CA-2015-155586,0,7.4496,
5784,CA-2015-155586,0,16.398,
5785,CA-2017-141117,0.7,-384.7164,
5786,CA-2017-141117,0.2,4.3956,
5787,CA-2017-141117,0.7,-16.6012,
5788,CA-2017-141117,0.2,10.7037,
5789,CA-2017-115070,0.2,1.848,
5790,CA-2017-115070,0.7,-3.0933,
5791,CA-2017-140186,0,16.8,
5792,CA-2017-140186,0.2,0,
5793,CA-2017-140186,0,25.4384,
5794,CA-2017-140186,0,15.525,
5795,CA-2017-140186,0.2,16.3352,
5796,CA-2014-124856,0,362.8404,
5797,CA-2014-124856,0,36.3816,
5798,CA-2014-124856,0,8.694,
5799,CA-2014-124856,0,37.9848,
5800,CA-2014-166716,0.3,-6.0196,
5801,CA-2014-123225,0.2,43.1976,
5802,CA-2014-123225,0.2,3.6288,
5803,CA-2015-163440,0.2,1.1988,
5804,US-2017-106796,0.2,1.1556,
5805,CA-2017-113873,0.2,6.1792,
5806,CA-2017-113873,0.32,-27.2646,
5807,CA-2016-149783,0.2,4.1148,
5808,CA-2016-149783,0.2,8.7168,
5809,CA-2016-149783,0.2,8.3328,
5810,CA-2016-125017,0.2,-18.1808,
5811,US-2015-163279,0,48.5392,
5812,US-2015-163279,0,15.6332,
5813,US-2015-163279,0.2,185.997,
5814,CA-2015-150196,0,9.3312,
5815,US-2015-106495,0.2,-0.7295,
5816,CA-2014-124730,0,78.3888,
5817,CA-2014-124730,0.2,4.6806,
5818,CA-2014-124730,0.2,5.7672,
5819,CA-2014-124730,0,44.712,
5820,CA-2014-124730,0,5.6448,
5821,CA-2017-117632,0,4.7724,
